CustomerID,CustomerName,Gender,Country,Age
1646,Customer_1646,Male,Germany,44
1647,Customer_1647,Male,Canada,53
1648,Customer_1648,Female,USA,62
1649,Customer_1649,Male,India,34
1650,Customer_1650,Female,India,51
1651,Customer_1651,Male,USA,63
1652,Customer_1652,Female,USA,20
1653,Customer_1653,Female,Canada,22
1654,Customer_1654,Male,USA,31
1655,Customer_1655,Female,Germany,20
1656,Customer_1656,Male,UK,40
1657,Customer_1657,Female,USA,56
1658,Customer_1658,Male,USA,47
1659,Customer_1659,Male,Germany,62
1660,Customer_1660,Female,India,40
1661,Customer_1661,Male,India,44
1662,Customer_1662,Male,Canada,27
1663,Customer_1663,Female,Germany,42
1664,Customer_1664,Male,UK,30
1665,Customer_1665,Male,UK,33
1666,Customer_1666,Female,Germany,58
1667,Customer_1667,Female,UK,51
1668,Customer_1668,Male,India,54
1669,Customer_1669,Male,UK,39
1670,Customer_1670,Female,UK,34
1671,Customer_1671,Female,Germany,40
1672,Customer_1672,Male,Germany,53
1673,Customer_1673,Female,UK,26
1674,Customer_1674,Male,USA,19
1675,Customer_1675,Male,Germany,49
1676,Customer_1676,Male,Canada,39
1677,Customer_1677,Male,Canada,60
1678,Customer_1678,Male,India,30
1679,Customer_1679,Female,UK,25
1680,Customer_1680,Female,USA,18
1681,Customer_1681,Female,India,34
1682,Customer_1682,Female,UK,29
1683,Customer_1683,Male,Germany,21
1684,Customer_1684,Male,Canada,30
1685,Customer_1685,Male,USA,48
1686,Customer_1686,Male,Canada,58
1687,Customer_1687,Female,Germany,24
1688,Customer_1688,Male,UK,40
1689,Customer_1689,Male,Germany,41
1690,Customer_1690,Female,Germany,22
1691,Customer_1691,Female,Canada,22
1692,Customer_1692,Female,USA,34
1693,Customer_1693,Female,Germany,47
1694,Customer_1694,Male,Canada,26
1695,Customer_1695,Male,USA,23
1696,Customer_1696,Female,UK,42
1697,Customer_1697,Male,UK,36
1698,Customer_1698,Male,India,33
1699,Customer_1699,Male,Canada,38
1700,Customer_1700,Female,USA,19
1701,Customer_1701,Male,Germany,27
1702,Customer_1702,Female,UK,33
1703,Customer_1703,Male,USA,54
1704,Customer_1704,Male,Canada,32
1705,Customer_1705,Male,India,30
1706,Customer_1706,Female,UK,30
1707,Customer_1707,Male,USA,49
1708,Customer_1708,Female,USA,62
1709,Customer_1709,Female,USA,64
1710,Customer_1710,Female,Canada,63
1711,Customer_1711,Male,Canada,25
1712,Customer_1712,Male,Canada,60
1713,Customer_1713,Male,Germany,35
1714,Customer_1714,Male,USA,53
1715,Customer_1715,Female,UK,43
1716,Customer_1716,Female,Canada,27
1717,Customer_1717,Female,Canada,48
1718,Customer_1718,Male,USA,50
1719,Customer_1719,Female,Canada,46
1720,Customer_1720,Male,Germany,22
1721,Customer_1721,Female,Germany,30
1722,Customer_1722,Male,Canada,18
1723,Customer_1723,Male,USA,40
1724,Customer_1724,Female,USA,57
1725,Customer_1725,Female,USA,20
1726,Customer_1726,Female,India,20
1727,Customer_1727,Female,Canada,24
1728,Customer_1728,Male,USA,53
1729,Customer_1729,Female,Germany,52
1730,Customer_1730,Female,UK,32
1731,Customer_1731,Female,UK,57
1732,Customer_1732,Male,USA,20
1733,Customer_1733,Male,UK,46
1734,Customer_1734,Female,UK,47
1735,Customer_1735,Male,India,56
1736,Customer_1736,Female,Germany,35
1737,Customer_1737,Male,Germany,28
1738,Customer_1738,Male,India,60
1739,Customer_1739,Male,India,55
1740,Customer_1740,Male,UK,57
1741,Customer_1741,Female,Canada,18
1742,Customer_1742,Female,UK,46
1743,Customer_1743,Female,India,27
1744,Customer_1744,Male,Germany,45
1745,Customer_1745,Female,UK,48
1746,Customer_1746,Female,Canada,36
1747,Customer_1747,Female,UK,20
1748,Customer_1748,Male,USA,53
1749,Customer_1749,Male,UK,60
1750,Customer_1750,Male,India,32
1751,Customer_1751,Female,Germany,50
1752,Customer_1752,Female,Germany,58
1753,Customer_1753,Female,India,60
1754,Customer_1754,Male,USA,62
1755,Customer_1755,Male,India,43
1756,Customer_1756,Female,UK,33
1757,Customer_1757,Male,India,53
1758,Customer_1758,Male,India,50
1759,Customer_1759,Male,USA,37
1760,Customer_1760,Male,UK,30
1761,Customer_1761,Female,Canada,50
1762,Customer_1762,Male,Canada,22
1763,Customer_1763,Male,Germany,54
1764,Customer_1764,Male,India,31
1765,Customer_1765,Male,Germany,44
1766,Customer_1766,Female,USA,40
1767,Customer_1767,Female,Canada,31
1768,Customer_1768,Male,India,57
1769,Customer_1769,Male,USA,21
1770,Customer_1770,Male,USA,56
1771,Customer_1771,Male,India,36
1772,Customer_1772,Male,USA,64
1773,Customer_1773,Male,India,21
1774,Customer_1774,Female,India,47
1775,Customer_1775,Male,UK,36
1776,Customer_1776,Female,Germany,48
1777,Customer_1777,Female,USA,48
1778,Customer_1778,Male,USA,26
1779,Customer_1779,Female,UK,30
1780,Customer_1780,Female,UK,31
1781,Customer_1781,Female,UK,63
1782,Customer_1782,Female,Canada,27
1783,Customer_1783,Female,Canada,48
1784,Customer_1784,Female,Canada,54
1785,Customer_1785,Male,India,40
1786,Customer_1786,Female,USA,44
1787,Customer_1787,Female,Germany,23
1788,Customer_1788,Female,India,43
1789,Customer_1789,Male,USA,19
1790,Customer_1790,Female,USA,62
1791,Customer_1791,Male,UK,30
1792,Customer_1792,Female,UK,36
1793,Customer_1793,Male,India,18
1794,Customer_1794,Male,UK,57
1795,Customer_1795,Female,USA,49
1796,Customer_1796,Female,UK,39
1797,Customer_1797,Male,Canada,46
1798,Customer_1798,Female,UK,19
1799,Customer_1799,Male,USA,57
1800,Customer_1800,Male,India,55
1801,Customer_1801,Male,Germany,28
1802,Customer_1802,Male,UK,34
1803,Customer_1803,Male,USA,60
1804,Customer_1804,Female,Germany,25
1805,Customer_1805,Male,Germany,39
1806,Customer_1806,Male,Canada,21
1807,Customer_1807,Female,Germany,28
1808,Customer_1808,Male,USA,25
1809,Customer_1809,Female,USA,26
1810,Customer_1810,Female,UK,43
1811,Customer_1811,Female,UK,19
1812,Customer_1812,Male,UK,33
1813,Customer_1813,Male,Germany,48
1814,Customer_1814,Male,Germany,23
1815,Customer_1815,Female,Canada,38
1816,Customer_1816,Male,UK,43
1817,Customer_1817,Female,India,36
1818,Customer_1818,Male,Canada,45
1819,Customer_1819,Female,India,25
1820,Customer_1820,Male,Germany,31
1821,Customer_1821,Male,Canada,41
1822,Customer_1822,Male,Canada,61
1823,Customer_1823,Female,USA,54
1824,Customer_1824,Female,Germany,43
1825,Customer_1825,Male,Germany,48
1826,Customer_1826,Male,Canada,49
1827,Customer_1827,Female,Germany,58
1828,Customer_1828,Female,Canada,19
1829,Customer_1829,Female,USA,42
1830,Customer_1830,Male,Canada,61
1831,Customer_1831,Female,Germany,19
1832,Customer_1832,Male,Germany,59
1833,Customer_1833,Female,Canada,18
1834,Customer_1834,Male,Canada,53
1835,Customer_1835,Female,Canada,29
1836,Customer_1836,Female,UK,26
1837,Customer_1837,Female,Germany,53
1838,Customer_1838,Female,Germany,58
1839,Customer_1839,Female,UK,45
1840,Customer_1840,Male,Canada,55
1841,Customer_1841,Female,USA,50
1842,Customer_1842,Female,Canada,59
1843,Customer_1843,Female,Canada,63
1844,Customer_1844,Male,UK,39
1845,Customer_1845,Female,Germany,42
1846,Customer_1846,Male,Canada,35
1847,Customer_1847,Female,Germany,23
1848,Customer_1848,Female,India,35
1849,Customer_1849,Male,Germany,33
1850,Customer_1850,Female,USA,32
1851,Customer_1851,Male,USA,25
1852,Customer_1852,Male,Canada,30
1853,Customer_1853,Female,Germany,60
1854,Customer_1854,Male,Canada,24
1855,Customer_1855,Female,UK,34
1856,Customer_1856,Female,USA,49
1857,Customer_1857,Male,Canada,39
1858,Customer_1858,Male,UK,30
1859,Customer_1859,Male,Canada,64
1860,Customer_1860,Male,Germany,40
1861,Customer_1861,Female,Germany,46
1862,Customer_1862,Female,Germany,39
1863,Customer_1863,Male,Germany,18
1864,Customer_1864,Female,India,46
1865,Customer_1865,Female,UK,22
1866,Customer_1866,Female,UK,52
1867,Customer_1867,Female,Germany,27
1868,Customer_1868,Male,India,36
1869,Customer_1869,Male,Germany,54
1870,Customer_1870,Female,India,24
1871,Customer_1871,Male,Germany,63
1872,Customer_1872,Male,USA,52
1873,Customer_1873,Male,USA,62
1874,Customer_1874,Female,Canada,30
1875,Customer_1875,Female,Germany,27
1876,Customer_1876,Female,UK,19
1877,Customer_1877,Male,Canada,23
1878,Customer_1878,Female,USA,25
1879,Customer_1879,Female,Germany,53
1880,Customer_1880,Male,Canada,42
1881,Customer_1881,Female,Germany,61
1882,Customer_1882,Female,USA,64
1883,Customer_1883,Male,Canada,57
1884,Customer_1884,Male,USA,24
1885,Customer_1885,Male,India,63
1886,Customer_1886,Female,USA,40
1887,Customer_1887,Female,Germany,36
1888,Customer_1888,Female,UK,63
1889,Customer_1889,Male,USA,39
1890,Customer_1890,Male,UK,30
1891,Customer_1891,Female,India,38
1892,Customer_1892,Female,Canada,18
1893,Customer_1893,Male,Canada,36
1894,Customer_1894,Male,UK,50
1895,Customer_1895,Male,Canada,21
1896,Customer_1896,Male,USA,59
1897,Customer_1897,Female,UK,20
1898,Customer_1898,Male,Germany,44
1899,Customer_1899,Female,USA,58
1900,Customer_1900,Female,USA,52
1901,Customer_1901,Female,USA,45
1902,Customer_1902,Male,Germany,23
1903,Customer_1903,Male,India,23
1904,Customer_1904,Male,Canada,61
1905,Customer_1905,Male,UK,40
1906,Customer_1906,Female,India,50
1907,Customer_1907,Male,UK,33
1908,Customer_1908,Male,Canada,41
1909,Customer_1909,Female,Germany,22
1910,Customer_1910,Male,USA,58
1911,Customer_1911,Female,USA,59
1912,Customer_1912,Female,Germany,30
1913,Customer_1913,Female,India,64
1914,Customer_1914,Female,India,29
1915,Customer_1915,Female,UK,22
1916,Customer_1916,Female,Germany,54
1917,Customer_1917,Female,India,48
1918,Customer_1918,Female,Germany,45
1919,Customer_1919,Male,Canada,45
1920,Customer_1920,Male,USA,47
1921,Customer_1921,Male,USA,35
1922,Customer_1922,Male,USA,61
1923,Customer_1923,Female,Germany,44
1924,Customer_1924,Male,Germany,52
1925,Customer_1925,Female,UK,43
1926,Customer_1926,Male,USA,56
1927,Customer_1927,Male,UK,35
1928,Customer_1928,Male,USA,50
1929,Customer_1929,Female,UK,42
1930,Customer_1930,Male,UK,48
1931,Customer_1931,Female,Canada,54
1932,Customer_1932,Female,UK,19
1933,Customer_1933,Male,Germany,50
1934,Customer_1934,Male,UK,56
1935,Customer_1935,Male,USA,60
1936,Customer_1936,Female,UK,60
1937,Customer_1937,Male,India,49
1938,Customer_1938,Female,USA,35
1939,Customer_1939,Female,India,34
1940,Customer_1940,Male,USA,51
1941,Customer_1941,Male,Germany,56
1942,Customer_1942,Female,Germany,24
1943,Customer_1943,Female,Germany,59
1944,Customer_1944,Female,India,52
1945,Customer_1945,Male,Canada,47
1946,Customer_1946,Female,USA,29
1947,Customer_1947,Male,Germany,52
1948,Customer_1948,Female,USA,28
1949,Customer_1949,Female,India,61
1950,Customer_1950,Male,Canada,21
1951,Customer_1951,Female,India,42
1952,Customer_1952,Male,USA,49
1953,Customer_1953,Male,Canada,37
1954,Customer_1954,Female,Canada,48
1955,Customer_1955,Male,India,21
1956,Customer_1956,Male,Germany,55
1957,Customer_1957,Female,USA,64
1958,Customer_1958,Male,UK,18
1959,Customer_1959,Male,UK,20
1960,Customer_1960,Male,India,54
1961,Customer_1961,Female,USA,39
1962,Customer_1962,Male,USA,34
1963,Customer_1963,Female,India,31
1964,Customer_1964,Female,USA,58
1965,Customer_1965,Male,Germany,52
1966,Customer_1966,Male,India,30
1967,Customer_1967,Male,Germany,52
1968,Customer_1968,Female,USA,60
1969,Customer_1969,Male,India,19
1970,Customer_1970,Male,USA,64
1971,Customer_1971,Male,India,30
1972,Customer_1972,Male,USA,33
1973,Customer_1973,Male,Germany,35
1974,Customer_1974,Female,Germany,24
1975,Customer_1975,Female,USA,62
1976,Customer_1976,Male,India,53
1977,Customer_1977,Male,UK,58
1978,Customer_1978,Male,Germany,47
1979,Customer_1979,Male,Germany,59
1980,Customer_1980,Female,UK,58
1981,Customer_1981,Male,USA,24
1982,Customer_1982,Female,India,32
1983,Customer_1983,Female,USA,57
1984,Customer_1984,Male,Canada,36
1985,Customer_1985,Female,Germany,60
1986,Customer_1986,Female,Canada,54
1987,Customer_1987,Female,Germany,19
1988,Customer_1988,Female,Germany,59
1989,Customer_1989,Male,Canada,30
1990,Customer_1990,Male,Canada,57
1991,Customer_1991,Female,USA,58
1992,Customer_1992,Male,Canada,60
1993,Customer_1993,Male,USA,60
1994,Customer_1994,Male,USA,48
1995,Customer_1995,Male,USA,33
1996,Customer_1996,Male,Germany,59
1997,Customer_1997,Female,Germany,61
1998,Customer_1998,Male,Canada,23
1999,Customer_1999,Male,Germany,45
2000,Customer_2000,Male,Canada,49
2001,Customer_2001,Male,Germany,61
2002,Customer_2002,Female,India,27
2003,Customer_2003,Female,India,35
2004,Customer_2004,Female,Canada,21
2005,Customer_2005,Female,Germany,26
2006,Customer_2006,Male,Germany,24
2007,Customer_2007,Female,USA,25
2008,Customer_2008,Male,UK,60
2009,Customer_2009,Male,Canada,24
2010,Customer_2010,Male,UK,58
2011,Customer_2011,Male,UK,57
2012,Customer_2012,Male,Canada,20
2013,Customer_2013,Female,Germany,34
2014,Customer_2014,Female,Canada,19
2015,Customer_2015,Female,UK,32
2016,Customer_2016,Female,Germany,63
2017,Customer_2017,Male,India,46
2018,Customer_2018,Female,Canada,39
2019,Customer_2019,Male,Canada,21
2020,Customer_2020,Female,Germany,23
2021,Customer_2021,Male,India,55
2022,Customer_2022,Male,India,43
2023,Customer_2023,Female,Germany,28
2024,Customer_2024,Male,USA,43
2025,Customer_2025,Male,Canada,34
2026,Customer_2026,Female,Canada,41
2027,Customer_2027,Male,UK,45
2028,Customer_2028,Female,Germany,52
2029,Customer_2029,Female,UK,48
2030,Customer_2030,Female,UK,30
2031,Customer_2031,Male,India,52
2032,Customer_2032,Male,Canada,33
2033,Customer_2033,Male,UK,32
2034,Customer_2034,Female,India,60
2035,Customer_2035,Male,Germany,35
2036,Customer_2036,Female,UK,64
2037,Customer_2037,Female,Canada,54
2038,Customer_2038,Male,UK,58
2039,Customer_2039,Female,Germany,44
2040,Customer_2040,Male,UK,52
2041,Customer_2041,Male,Canada,62
2042,Customer_2042,Male,India,52
2043,Customer_2043,Male,Canada,45
2044,Customer_2044,Male,India,56
2045,Customer_2045,Female,USA,55
2046,Customer_2046,Female,Canada,26
2047,Customer_2047,Female,Canada,29
2048,Customer_2048,Male,Germany,32
2049,Customer_2049,Male,UK,38
2050,Customer_2050,Male,India,52
2051,Customer_2051,Female,India,59
2052,Customer_2052,Male,Germany,50
2053,Customer_2053,Female,Germany,36
2054,Customer_2054,Female,UK,40
2055,Customer_2055,Male,UK,30
2056,Customer_2056,Male,Canada,61
2057,Customer_2057,Female,USA,18
2058,Customer_2058,Male,UK,46
2059,Customer_2059,Female,Germany,41
2060,Customer_2060,Male,UK,33
2061,Customer_2061,Male,India,42
2062,Customer_2062,Female,USA,40
2063,Customer_2063,Male,Canada,45
2064,Customer_2064,Female,India,64
2065,Customer_2065,Male,India,33
2066,Customer_2066,Female,USA,60
2067,Customer_2067,Female,Canada,55
2068,Customer_2068,Male,Germany,28
2069,Customer_2069,Female,Canada,20
2070,Customer_2070,Male,UK,32
2071,Customer_2071,Male,India,18
2072,Customer_2072,Male,UK,24
2073,Customer_2073,Female,Germany,18
2074,Customer_2074,Female,UK,49
2075,Customer_2075,Male,Canada,26
2076,Customer_2076,Male,UK,46
2077,Customer_2077,Female,Germany,43
2078,Customer_2078,Male,Germany,40
2079,Customer_2079,Male,Germany,62
2080,Customer_2080,Female,Canada,60
2081,Customer_2081,Male,Germany,46
2082,Customer_2082,Female,India,55
2083,Customer_2083,Male,Germany,50
2084,Customer_2084,Female,UK,24
2085,Customer_2085,Male,UK,29
2086,Customer_2086,Male,UK,48
2087,Customer_2087,Female,Canada,49
2088,Customer_2088,Male,UK,37
2089,Customer_2089,Female,Canada,34
2090,Customer_2090,Male,Canada,53
2091,Customer_2091,Female,Germany,20
2092,Customer_2092,Female,India,18
2093,Customer_2093,Female,Germany,44
2094,Customer_2094,Female,Germany,64
2095,Customer_2095,Male,Canada,57
2096,Customer_2096,Male,Canada,50
2097,Customer_2097,Female,UK,37
2098,Customer_2098,Female,UK,31
2099,Customer_2099,Female,Germany,53
2100,Customer_2100,Male,USA,22
2101,Customer_2101,Male,USA,40
2102,Customer_2102,Male,UK,62
2103,Customer_2103,Male,USA,32
2104,Customer_2104,Female,UK,23
2105,Customer_2105,Female,Canada,50
2106,Customer_2106,Female,Germany,36
2107,Customer_2107,Male,India,30
2108,Customer_2108,Male,Germany,46
2109,Customer_2109,Male,UK,23
2110,Customer_2110,Female,UK,32
2111,Customer_2111,Female,Germany,33
2112,Customer_2112,Male,UK,41
2113,Customer_2113,Female,USA,40
2114,Customer_2114,Male,USA,27
2115,Customer_2115,Male,UK,58
2116,Customer_2116,Female,UK,58
2117,Customer_2117,Male,USA,34
2118,Customer_2118,Female,UK,61
2119,Customer_2119,Male,UK,62
2120,Customer_2120,Female,Germany,47
2121,Customer_2121,Female,India,61
2122,Customer_2122,Female,USA,63
2123,Customer_2123,Male,Germany,27
2124,Customer_2124,Male,India,36
2125,Customer_2125,Female,UK,46
2126,Customer_2126,Female,UK,19
2127,Customer_2127,Male,Germany,53
2128,Customer_2128,Male,UK,36
2129,Customer_2129,Male,Canada,24
2130,Customer_2130,Female,Germany,43
2131,Customer_2131,Male,India,32
2132,Customer_2132,Male,Germany,64
2133,Customer_2133,Female,USA,55
2134,Customer_2134,Male,Germany,20
2135,Customer_2135,Male,UK,55
2136,Customer_2136,Male,UK,33
2137,Customer_2137,Female,Canada,19
2138,Customer_2138,Female,Canada,48
2139,Customer_2139,Female,Canada,45
2140,Customer_2140,Female,India,24
2141,Customer_2141,Female,Canada,47
2142,Customer_2142,Female,India,60
2143,Customer_2143,Female,Canada,24
2144,Customer_2144,Male,India,53
2145,Customer_2145,Male,Germany,46
2146,Customer_2146,Female,Germany,41
2147,Customer_2147,Male,UK,56
2148,Customer_2148,Male,India,21
2149,Customer_2149,Female,USA,46
2150,Customer_2150,Male,UK,61
2151,Customer_2151,Male,Germany,22
2152,Customer_2152,Male,India,46
2153,Customer_2153,Male,Canada,47
2154,Customer_2154,Male,USA,46
2155,Customer_2155,Female,Germany,43
2156,Customer_2156,Female,UK,36
2157,Customer_2157,Female,India,43
2158,Customer_2158,Male,USA,54
2159,Customer_2159,Female,India,44
2160,Customer_2160,Male,Canada,47
2161,Customer_2161,Male,UK,47
2162,Customer_2162,Male,India,20
2163,Customer_2163,Male,Germany,60
2164,Customer_2164,Female,UK,24
2165,Customer_2165,Female,Germany,26
2166,Customer_2166,Male,India,58
2167,Customer_2167,Female,UK,59
2168,Customer_2168,Male,Germany,30
2169,Customer_2169,Female,Canada,32
2170,Customer_2170,Female,Canada,22
2171,Customer_2171,Male,India,46
2172,Customer_2172,Female,UK,52
2173,Customer_2173,Male,USA,44
2174,Customer_2174,Female,UK,44
2175,Customer_2175,Male,Canada,25
2176,Customer_2176,Male,Germany,49
2177,Customer_2177,Female,USA,37
2178,Customer_2178,Female,India,27
2179,Customer_2179,Male,USA,30
2180,Customer_2180,Female,India,46
2181,Customer_2181,Female,USA,52
2182,Customer_2182,Male,India,25
2183,Customer_2183,Male,India,46
2184,Customer_2184,Female,USA,48
2185,Customer_2185,Male,USA,58
2186,Customer_2186,Male,India,47
2187,Customer_2187,Male,Canada,39
2188,Customer_2188,Female,USA,38
2189,Customer_2189,Female,UK,29
2190,Customer_2190,Male,Germany,28
2191,Customer_2191,Female,India,19
2192,Customer_2192,Male,India,58
2193,Customer_2193,Female,Germany,19
2194,Customer_2194,Male,Canada,51
2195,Customer_2195,Male,Germany,20
2196,Customer_2196,Female,USA,33
2197,Customer_2197,Male,Germany,21
2198,Customer_2198,Female,India,40
2199,Customer_2199,Female,Germany,37
2200,Customer_2200,Male,UK,42
2201,Customer_2201,Male,USA,47
2202,Customer_2202,Female,Germany,35
2203,Customer_2203,Male,India,59
2204,Customer_2204,Male,USA,28
2205,Customer_2205,Male,India,46
2206,Customer_2206,Male,Canada,34
2207,Customer_2207,Male,UK,43
2208,Customer_2208,Female,Canada,40
2209,Customer_2209,Female,UK,37
2210,Customer_2210,Male,Germany,62
2211,Customer_2211,Male,USA,19
2212,Customer_2212,Male,Germany,41
2213,Customer_2213,Female,UK,48
2214,Customer_2214,Male,UK,44
2215,Customer_2215,Female,UK,19
2216,Customer_2216,Female,India,31
2217,Customer_2217,Female,USA,21
2218,Customer_2218,Male,Germany,30
2219,Customer_2219,Female,Germany,53
2220,Customer_2220,Male,Canada,52
2221,Customer_2221,Female,UK,61
2222,Customer_2222,Male,UK,25
2223,Customer_2223,Female,UK,19
2224,Customer_2224,Male,Germany,23
2225,Customer_2225,Female,Canada,48
2226,Customer_2226,Male,India,27
2227,Customer_2227,Male,USA,61
2228,Customer_2228,Male,India,38
2229,Customer_2229,Male,Germany,59
2230,Customer_2230,Female,UK,27
2231,Customer_2231,Female,USA,40
2232,Customer_2232,Male,Germany,20
2233,Customer_2233,Female,Germany,49
2234,Customer_2234,Male,Germany,37
2235,Customer_2235,Male,USA,27
2236,Customer_2236,Female,USA,46
2237,Customer_2237,Male,Canada,58
2238,Customer_2238,Male,Canada,63
2239,Customer_2239,Female,India,51
2240,Customer_2240,Male,USA,54
2241,Customer_2241,Male,USA,37
2242,Customer_2242,Male,USA,25
2243,Customer_2243,Male,Canada,24
2244,Customer_2244,Female,Germany,23
2245,Customer_2245,Female,UK,28
2246,Customer_2246,Female,Canada,61
2247,Customer_2247,Male,USA,35
2248,Customer_2248,Male,Canada,59
2249,Customer_2249,Female,India,46
2250,Customer_2250,Male,USA,42
2251,Customer_2251,Male,India,38
2252,Customer_2252,Male,USA,63
2253,Customer_2253,Male,Canada,20
2254,Customer_2254,Female,Germany,35
2255,Customer_2255,Female,UK,41
2256,Customer_2256,Female,India,64
2257,Customer_2257,Male,Canada,55
2258,Customer_2258,Female,Germany,27
2259,Customer_2259,Female,Canada,44
2260,Customer_2260,Male,India,29
2261,Customer_2261,Male,UK,24
2262,Customer_2262,Female,Canada,34
2263,Customer_2263,Female,USA,18
2264,Customer_2264,Female,Germany,43
2265,Customer_2265,Female,Canada,32
2266,Customer_2266,Male,Germany,50
2267,Customer_2267,Female,USA,54
2268,Customer_2268,Female,UK,64
2269,Customer_2269,Male,UK,48
2270,Customer_2270,Female,USA,52
2271,Customer_2271,Male,Germany,18
2272,Customer_2272,Male,Canada,25
2273,Customer_2273,Male,USA,29
2274,Customer_2274,Female,India,36
2275,Customer_2275,Female,Germany,42
2276,Customer_2276,Male,UK,49
2277,Customer_2277,Female,USA,29
2278,Customer_2278,Female,UK,30
2279,Customer_2279,Male,Germany,45
2280,Customer_2280,Male,UK,18
2281,Customer_2281,Female,USA,23
2282,Customer_2282,Male,Germany,25
2283,Customer_2283,Female,India,21
2284,Customer_2284,Female,USA,22
2285,Customer_2285,Female,Canada,42
2286,Customer_2286,Female,USA,39
2287,Customer_2287,Male,Germany,45
2288,Customer_2288,Male,USA,56
2289,Customer_2289,Male,India,40
2290,Customer_2290,Male,India,21
2291,Customer_2291,Female,Canada,21
2292,Customer_2292,Female,UK,64
2293,Customer_2293,Male,Germany,38
2294,Customer_2294,Female,Germany,54
2295,Customer_2295,Female,UK,58
2296,Customer_2296,Female,India,19
2297,Customer_2297,Male,India,24
2298,Customer_2298,Male,USA,33
2299,Customer_2299,Male,Canada,34
2300,Customer_2300,Female,Canada,37
2301,Customer_2301,Male,Canada,40
2302,Customer_2302,Male,USA,51
2303,Customer_2303,Male,Canada,28
2304,Customer_2304,Male,UK,51
2305,Customer_2305,Male,USA,50
2306,Customer_2306,Male,UK,43
2307,Customer_2307,Female,USA,19
2308,Customer_2308,Female,Canada,40
2309,Customer_2309,Male,UK,58
2310,Customer_2310,Male,UK,39
2311,Customer_2311,Female,UK,51
2312,Customer_2312,Female,USA,32
2313,Customer_2313,Male,Germany,27
2314,Customer_2314,Male,Canada,32
2315,Customer_2315,Male,UK,59
2316,Customer_2316,Male,Germany,46
2317,Customer_2317,Female,Canada,40
2318,Customer_2318,Male,Canada,34
2319,Customer_2319,Male,UK,26
2320,Customer_2320,Male,UK,53
2321,Customer_2321,Male,USA,26
2322,Customer_2322,Female,Germany,33
2323,Customer_2323,Female,Germany,53
2324,Customer_2324,Female,UK,50
2325,Customer_2325,Male,Canada,48
2326,Customer_2326,Male,UK,23
2327,Customer_2327,Female,Canada,27
2328,Customer_2328,Male,Canada,33
2329,Customer_2329,Male,UK,21
2330,Customer_2330,Female,India,39
2331,Customer_2331,Female,Germany,30
2332,Customer_2332,Female,Canada,33
2333,Customer_2333,Female,Canada,46
2334,Customer_2334,Male,India,23
2335,Customer_2335,Male,USA,43
2336,Customer_2336,Female,India,28
2337,Customer_2337,Male,India,41
2338,Customer_2338,Female,Canada,46
2339,Customer_2339,Female,Germany,20
2340,Customer_2340,Male,India,27
2341,Customer_2341,Female,USA,18
2342,Customer_2342,Male,UK,60
2343,Customer_2343,Male,India,43
2344,Customer_2344,Male,India,29
2345,Customer_2345,Male,USA,31
2346,Customer_2346,Female,Germany,42
2347,Customer_2347,Male,India,25
2348,Customer_2348,Female,India,60
2349,Customer_2349,Female,Germany,21
2350,Customer_2350,Female,USA,45
2351,Customer_2351,Female,India,24
2352,Customer_2352,Male,Germany,27
2353,Customer_2353,Male,India,53
2354,Customer_2354,Female,UK,19
2355,Customer_2355,Female,Canada,43
2356,Customer_2356,Male,UK,31
2357,Customer_2357,Female,India,33
2358,Customer_2358,Male,USA,60
2359,Customer_2359,Female,Canada,59
2360,Customer_2360,Male,UK,34
2361,Customer_2361,Female,Germany,63
2362,Customer_2362,Female,USA,39
2363,Customer_2363,Male,UK,21
2364,Customer_2364,Female,Germany,36
2365,Customer_2365,Female,India,19
2366,Customer_2366,Male,Germany,56
2367,Customer_2367,Female,UK,26
2368,Customer_2368,Male,UK,36
2369,Customer_2369,Male,India,33
2370,Customer_2370,Female,Germany,42
2371,Customer_2371,Female,Germany,35
2372,Customer_2372,Female,India,40
2373,Customer_2373,Female,Germany,38
2374,Customer_2374,Female,India,28
2375,Customer_2375,Female,USA,56
2376,Customer_2376,Female,UK,58
2377,Customer_2377,Male,USA,21
2378,Customer_2378,Female,Canada,42
2379,Customer_2379,Male,Canada,49
2380,Customer_2380,Female,Canada,47
2381,Customer_2381,Female,India,62
2382,Customer_2382,Male,Germany,43
2383,Customer_2383,Female,USA,53
2384,Customer_2384,Female,USA,51
2385,Customer_2385,Male,USA,26
2386,Customer_2386,Female,USA,29
2387,Customer_2387,Female,Canada,19
2388,Customer_2388,Female,USA,55
2389,Customer_2389,Male,Germany,22
2390,Customer_2390,Female,Canada,22
2391,Customer_2391,Female,USA,39
2392,Customer_2392,Female,India,22
2393,Customer_2393,Female,UK,21
2394,Customer_2394,Male,UK,26
2395,Customer_2395,Male,UK,46
2396,Customer_2396,Female,Canada,39
2397,Customer_2397,Female,USA,44
2398,Customer_2398,Male,Canada,27
2399,Customer_2399,Male,Germany,33
2400,Customer_2400,Female,India,59
2401,Customer_2401,Male,India,59
2402,Customer_2402,Female,UK,27
2403,Customer_2403,Male,UK,23
2404,Customer_2404,Male,UK,22
2405,Customer_2405,Male,USA,23
2406,Customer_2406,Male,Germany,64
2407,Customer_2407,Female,Germany,42
2408,Customer_2408,Male,Germany,21
2409,Customer_2409,Male,Germany,57
2410,Customer_2410,Female,UK,49
