OrderID,CustomerID,ProductID,OrderDate,Quantity,Price,Sales
19271,2533,23,2022-11-05,5,94,470
19272,3515,336,2022-04-19,5,40,200
19273,3774,190,2023-08-10,3,231,693
19274,2079,980,2024-04-07,1,378,378
19275,4662,281,2023-05-16,4,353,1412
19276,2058,160,2022-03-19,5,47,235
19277,678,661,2023-08-04,3,316,948
19278,4947,385,2023-05-27,1,408,408
19279,2975,284,2022-02-19,4,42,168
19280,285,91,2022-04-22,3,212,636
19281,2201,628,2024-03-03,3,274,822
19282,4467,731,2023-06-22,3,299,897
19283,1841,493,2023-07-04,5,19,95
19284,1879,484,2023-07-10,2,101,202
19285,1611,140,2024-03-23,4,201,804
19286,3963,463,2024-05-15,2,335,670
19287,4237,20,2023-06-13,1,247,247
19288,3160,876,2023-01-07,5,482,2410
19289,3499,339,2023-05-15,1,157,157
19290,2132,819,2022-02-22,5,153,765
19291,3315,410,2023-11-07,4,342,1368
19292,1379,597,2024-01-07,5,80,400
19293,3078,613,2023-08-30,2,122,244
19294,3015,939,2022-01-18,3,492,1476
19295,3893,434,2022-09-25,5,481,2405
19296,1716,202,2023-03-30,4,59,236
19297,453,924,2023-01-30,3,458,1374
19298,342,922,2022-09-12,4,100,400
19299,393,845,2024-03-04,2,117,234
19300,1270,25,2022-06-18,4,439,1756
19301,3051,883,2024-05-13,2,405,810
19302,4060,31,2023-04-16,3,201,603
19303,971,468,2023-09-23,3,274,822
19304,2206,207,2023-01-04,3,468,1404
19305,4795,402,2022-05-13,4,206,824
19306,166,168,2022-07-15,3,302,906
19307,255,343,2022-06-14,1,32,32
19308,302,67,2022-09-09,4,427,1708
19309,3104,703,2022-02-16,4,322,1288
19310,3841,11,2023-01-25,2,253,506
19311,2557,411,2022-01-22,5,252,1260
19312,1506,165,2023-08-25,3,414,1242
19313,1257,140,2023-06-25,2,201,402
19314,2263,481,2024-01-19,4,143,572
19315,4341,412,2022-05-27,3,398,1194
19316,210,262,2024-02-10,3,473,1419
19317,3794,506,2023-07-06,5,187,935
19318,4522,838,2022-07-25,5,167,835
19319,3048,940,2022-02-16,2,271,542
19320,981,213,2024-06-14,4,270,1080
19321,2120,345,2022-12-26,4,106,424
19322,3746,559,2024-06-11,5,196,980
19323,178,36,2023-12-01,1,464,464
19324,1547,594,2023-02-28,4,289,1156
19325,2035,44,2024-01-19,3,68,204
19326,299,743,2024-02-02,5,227,1135
19327,2568,965,2024-05-04,2,257,514
19328,3567,919,2023-02-15,2,120,240
19329,4040,407,2023-04-30,4,237,948
19330,275,87,2023-12-05,1,70,70
19331,2996,35,2023-06-09,1,389,389
19332,53,861,2023-05-07,2,283,566
19333,1424,453,2023-08-21,1,487,487
19334,1628,317,2022-09-11,2,465,930
19335,489,721,2023-05-17,3,254,762
19336,2355,166,2024-02-18,3,408,1224
19337,417,180,2022-07-26,1,445,445
19338,2557,514,2024-05-10,4,38,152
19339,921,915,2022-12-01,4,412,1648
19340,1554,879,2022-10-08,4,421,1684
19341,2686,447,2022-03-26,5,146,730
19342,666,707,2023-03-03,3,118,354
19343,4102,478,2022-02-24,5,174,870
19344,2470,353,2023-08-08,5,204,1020
19345,1475,535,2023-04-18,4,106,424
19346,338,26,2022-08-29,5,369,1845
19347,3160,30,2022-01-28,4,113,452
19348,269,787,2024-05-04,4,173,692
19349,1088,679,2023-02-17,1,492,492
19350,1294,602,2023-08-29,3,287,861
19351,657,224,2022-12-11,4,26,104
19352,2829,106,2023-04-13,5,446,2230
19353,3974,540,2023-02-23,1,72,72
19354,4958,639,2023-01-20,4,274,1096
19355,1337,457,2022-06-23,1,269,269
19356,2357,61,2022-12-25,2,29,58
19357,1668,176,2022-01-24,4,407,1628
19358,1826,607,2024-01-03,3,162,486
19359,4031,463,2024-05-06,1,335,335
19360,1213,608,2023-02-07,3,62,186
19361,2769,141,2022-01-19,1,285,285
19362,4416,86,2023-11-04,3,338,1014
19363,3059,488,2022-02-22,5,136,680
19364,445,635,2022-04-14,5,406,2030
19365,1398,395,2022-12-09,5,101,505
19366,4382,353,2023-11-26,4,204,816
19367,2219,728,2022-02-21,2,399,798
19368,3677,424,2023-01-04,3,192,576
19369,2311,108,2024-01-13,4,169,676
19370,4041,179,2023-09-03,2,24,48
19371,3607,582,2022-08-08,2,42,84
19372,1828,976,2023-09-16,2,78,156
19373,3220,926,2022-12-23,4,38,152
19374,4689,639,2023-03-01,5,274,1370
19375,4512,414,2023-08-02,5,459,2295
19376,2073,206,2023-03-04,1,398,398
19377,4190,950,2024-01-24,2,262,524
19378,2331,775,2022-09-25,5,123,615
19379,686,67,2023-09-27,4,427,1708
19380,4959,479,2022-09-08,3,92,276
19381,685,138,2023-04-01,5,126,630
19382,2938,225,2024-03-12,3,213,639
19383,3712,61,2023-03-07,4,29,116
19384,341,889,2022-07-13,2,160,320
19385,4700,614,2022-01-21,3,297,891
19386,734,293,2022-03-16,3,225,675
19387,1497,15,2022-02-02,4,410,1640
19388,3894,50,2023-06-09,2,302,604
19389,2955,772,2024-03-21,5,308,1540
19390,1132,101,2022-07-26,5,311,1555
19391,4636,426,2024-02-19,2,339,678
19392,1733,964,2023-06-19,2,218,436
19393,3036,10,2024-04-29,4,467,1868
19394,2714,756,2024-01-18,5,137,685
19395,2480,123,2023-05-25,5,317,1585
19396,1420,662,2022-05-07,1,481,481
19397,1990,895,2024-01-03,3,158,474
19398,4711,671,2022-03-01,1,409,409
19399,488,996,2022-04-23,4,48,192
19400,3820,253,2022-01-20,1,492,492
19401,1442,332,2024-04-01,2,11,22
19402,2391,201,2023-04-12,3,296,888
19403,1385,796,2022-04-12,3,177,531
19404,2157,98,2022-08-16,4,191,764
19405,4945,965,2024-05-29,4,257,1028
19406,4397,222,2024-03-20,3,171,513
19407,1392,720,2022-10-26,4,391,1564
19408,4801,275,2024-01-04,3,198,594
19409,3143,504,2023-07-19,3,358,1074
19410,269,846,2024-02-17,5,313,1565
19411,3918,559,2024-05-29,2,196,392
19412,1525,627,2024-01-18,3,348,1044
19413,478,920,2023-04-01,1,425,425
19414,4272,696,2022-07-13,3,462,1386
19415,239,370,2023-05-25,5,307,1535
19416,610,523,2023-04-15,3,141,423
19417,4588,589,2024-03-02,3,490,1470
19418,4425,330,2022-03-11,5,280,1400
19419,3398,221,2023-04-23,2,287,574
19420,4541,999,2022-08-12,4,131,524
19421,4538,347,2023-10-05,5,236,1180
19422,4891,566,2023-09-24,4,171,684
19423,1832,59,2023-08-11,4,198,792
19424,4987,705,2022-10-09,1,409,409
19425,1155,32,2022-07-23,3,438,1314
19426,1752,658,2023-11-05,4,152,608
19427,3599,644,2023-09-10,4,497,1988
19428,2486,208,2023-12-14,4,241,964
19429,3339,338,2022-07-19,1,342,342
19430,2334,213,2022-10-05,5,270,1350
19431,4387,179,2022-07-06,4,24,96
19432,4464,943,2022-07-20,2,142,284
19433,4582,310,2022-04-12,1,454,454
19434,168,409,2024-05-05,2,27,54
19435,3543,638,2022-07-23,5,193,965
19436,4010,138,2023-08-11,2,126,252
19437,78,391,2022-11-05,3,421,1263
19438,2899,382,2022-02-15,2,315,630
19439,1109,757,2022-07-02,2,87,174
19440,892,705,2022-05-26,2,409,818
19441,4757,865,2022-09-30,1,270,270
19442,1225,993,2023-11-08,5,447,2235
19443,4685,511,2023-06-27,3,158,474
19444,565,275,2024-02-16,5,198,990
19445,2860,647,2023-09-07,2,28,56
19446,302,495,2023-05-26,2,96,192
19447,4390,45,2022-08-12,2,233,466
19448,109,873,2024-06-02,4,207,828
19449,2413,462,2022-01-19,5,78,390
19450,2648,38,2022-11-05,3,202,606
19451,2726,647,2022-06-19,2,28,56
19452,3339,942,2023-04-29,3,71,213
19453,2141,747,2024-02-10,1,361,361
19454,4524,67,2023-12-29,4,427,1708
19455,4734,587,2023-07-02,5,391,1955
19456,3814,264,2022-12-12,5,481,2405
19457,4201,602,2022-07-31,3,287,861
19458,2257,614,2022-11-30,2,297,594
19459,3646,515,2024-05-13,4,361,1444
19460,3060,605,2023-03-13,3,24,72
19461,2522,12,2022-02-06,1,166,166
19462,3418,594,2022-08-17,3,289,867
19463,12,171,2022-03-16,2,25,50
19464,4745,903,2023-08-05,3,315,945
19465,3267,350,2023-11-08,5,454,2270
19466,3146,234,2023-02-20,2,489,978
19467,875,304,2023-02-21,3,306,918
19468,2434,506,2023-03-06,3,187,561
19469,884,976,2022-12-03,3,78,234
19470,4651,495,2024-04-08,5,96,480
19471,3986,557,2023-04-27,5,484,2420
19472,1580,537,2024-01-09,3,144,432
19473,3772,4,2023-02-26,4,158,632
19474,353,388,2022-07-10,1,40,40
19475,1507,230,2022-08-24,4,485,1940
19476,3488,946,2023-12-07,1,220,220
19477,2852,442,2023-04-25,3,421,1263
19478,2030,449,2023-09-18,2,329,658
19479,1847,894,2022-01-23,5,185,925
19480,2391,874,2023-10-15,4,100,400
19481,4031,195,2024-02-06,5,144,720
19482,3439,156,2022-10-11,5,178,890
19483,2384,110,2022-05-24,5,20,100
19484,3368,459,2023-06-09,1,164,164
19485,4981,677,2024-06-07,2,40,80
19486,1466,898,2023-01-18,3,391,1173
19487,2152,329,2023-05-12,4,151,604
19488,3484,61,2022-06-01,2,29,58
19489,574,721,2024-04-15,5,254,1270
19490,775,992,2023-05-01,1,110,110
19491,3366,637,2022-04-06,5,183,915
19492,4339,819,2023-11-17,1,153,153
19493,3931,799,2022-11-03,5,151,755
19494,2681,597,2024-03-23,2,80,160
19495,4961,721,2023-06-22,4,254,1016
19496,2221,746,2023-03-03,4,321,1284
19497,1440,465,2022-03-20,1,124,124
19498,714,43,2022-03-21,5,139,695
19499,576,987,2022-01-01,3,320,960
19500,2982,284,2022-01-28,3,42,126
19501,70,763,2024-04-28,5,114,570
19502,3765,167,2023-06-12,4,12,48
19503,4939,705,2022-08-11,4,409,1636
19504,2377,400,2024-05-18,4,138,552
19505,2206,579,2023-02-04,5,182,910
19506,918,719,2023-09-14,5,372,1860
19507,2746,836,2023-12-09,4,376,1504
19508,743,548,2022-02-12,5,415,2075
19509,4151,383,2022-01-24,4,428,1712
19510,2534,798,2024-03-05,5,95,475
19511,1838,349,2023-11-06,5,109,545
19512,1377,791,2023-09-19,2,119,238
19513,410,447,2024-03-12,5,146,730
19514,3008,965,2022-02-26,2,257,514
19515,2953,687,2023-08-20,5,379,1895
19516,4243,523,2022-06-22,3,141,423
19517,1680,888,2022-09-26,5,201,1005
19518,1715,531,2023-12-14,3,333,999
19519,1198,190,2023-12-12,5,231,1155
19520,2338,72,2024-06-06,2,468,936
19521,3217,299,2022-10-27,5,125,625
19522,2957,75,2023-06-25,1,479,479
19523,3194,893,2022-05-31,1,282,282
19524,27,649,2023-05-16,1,32,32
19525,3138,750,2023-12-03,3,259,777
19526,2974,281,2023-08-17,3,353,1059
19527,3166,985,2023-08-23,4,344,1376
19528,1091,462,2022-07-09,2,78,156
19529,250,287,2024-03-02,5,339,1695
19530,142,653,2024-05-02,1,370,370
19531,267,833,2023-04-22,3,161,483
19532,4311,670,2024-02-04,5,215,1075
19533,489,201,2022-06-10,5,296,1480
19534,496,488,2024-02-17,2,136,272
19535,480,541,2023-09-09,3,74,222
19536,2691,95,2022-05-07,1,330,330
19537,4097,274,2023-06-17,4,455,1820
19538,3081,131,2022-10-13,1,479,479
19539,4937,759,2023-09-04,5,64,320
19540,2428,547,2023-11-04,3,21,63
19541,844,962,2023-11-23,1,242,242
19542,3216,132,2023-02-01,4,448,1792
19543,3912,297,2023-06-01,2,480,960
19544,4078,335,2022-03-05,3,91,273
19545,2350,114,2023-10-08,1,363,363
19546,650,465,2022-06-14,5,124,620
19547,1894,90,2022-11-28,5,177,885
19548,2857,223,2022-09-25,3,321,963
19549,3251,798,2022-11-10,2,95,190
19550,2387,599,2024-02-20,3,357,1071
19551,1726,222,2024-02-12,4,171,684
19552,1355,267,2023-04-13,1,60,60
19553,1294,545,2022-04-04,2,291,582
19554,3047,294,2023-08-03,2,88,176
19555,3259,238,2024-05-03,3,315,945
19556,2714,517,2023-01-26,5,22,110
19557,404,699,2023-01-18,2,309,618
19558,3973,248,2023-11-07,1,350,350
19559,4033,611,2024-05-08,4,459,1836
19560,1547,563,2024-04-25,1,198,198
19561,2607,577,2024-04-30,2,362,724
19562,2826,196,2022-05-06,4,315,1260
19563,1853,570,2022-04-23,5,373,1865
19564,4207,176,2023-02-06,3,407,1221
19565,813,186,2024-01-07,3,131,393
19566,3375,486,2022-07-20,4,499,1996
19567,930,677,2023-08-15,3,40,120
19568,4982,135,2023-07-27,1,492,492
19569,4076,572,2024-05-04,4,330,1320
19570,3324,315,2023-07-04,4,151,604
19571,175,394,2024-01-23,2,221,442
19572,1364,801,2022-03-05,1,346,346
19573,2896,691,2023-09-14,2,388,776
19574,1038,123,2022-02-19,4,317,1268
19575,3012,846,2024-03-14,1,313,313
19576,2091,932,2022-09-19,4,366,1464
19577,461,367,2022-06-30,5,45,225
19578,2753,806,2023-05-14,3,451,1353
19579,149,244,2023-05-20,2,341,682
19580,4434,823,2023-01-17,5,343,1715
19581,1134,414,2023-04-05,1,459,459
19582,354,794,2023-01-02,4,361,1444
19583,1108,351,2022-11-11,3,477,1431
19584,2603,810,2024-04-02,1,192,192
19585,2114,431,2023-02-10,1,436,436
19586,4095,915,2023-02-25,1,412,412
19587,3686,872,2023-08-15,3,40,120
19588,3207,589,2023-10-26,3,490,1470
19589,1110,87,2023-10-26,1,70,70
19590,4180,979,2023-06-06,1,17,17
19591,1978,592,2023-04-23,2,14,28
19592,227,409,2023-08-12,2,27,54
19593,2940,381,2023-10-12,3,20,60
19594,1013,474,2022-02-27,3,233,699
19595,4116,893,2023-04-19,2,282,564
19596,3107,85,2022-09-18,3,328,984
19597,3937,786,2023-11-20,5,205,1025
19598,2803,777,2023-10-02,1,313,313
19599,1467,472,2022-05-27,1,114,114
19600,2989,623,2023-08-16,5,24,120
19601,270,360,2023-01-07,2,16,32
19602,3807,785,2023-08-31,2,310,620
19603,1532,862,2022-04-26,5,349,1745
19604,304,900,2023-02-27,5,268,1340
19605,4906,311,2022-05-03,3,340,1020
19606,1933,310,2024-05-19,4,454,1816
19607,2041,924,2022-01-01,2,458,916
19608,4022,105,2023-12-16,2,483,966
19609,142,424,2022-12-03,2,192,384
19610,809,777,2023-10-24,5,313,1565
19611,948,676,2022-04-18,2,322,644
19612,3952,648,2024-03-01,2,421,842
19613,3413,190,2023-12-23,3,231,693
19614,2293,252,2023-02-07,5,53,265
19615,766,214,2023-06-23,5,122,610
19616,2924,473,2024-02-25,3,272,816
19617,939,122,2023-11-25,4,203,812
19618,2497,817,2022-05-25,5,276,1380
19619,3563,326,2023-03-15,3,261,783
19620,1263,218,2024-05-07,1,88,88
19621,543,170,2023-11-01,3,439,1317
19622,2680,258,2023-07-19,1,102,102
19623,2955,671,2022-03-22,4,409,1636
19624,2932,76,2023-01-29,3,307,921
19625,2782,787,2022-04-04,5,173,865
19626,4240,633,2022-06-07,5,456,2280
19627,2992,357,2023-06-22,1,137,137
19628,2613,240,2023-03-29,3,27,81
19629,3649,357,2022-01-21,4,137,548
19630,1200,577,2022-11-08,2,362,724
19631,2118,970,2022-09-21,3,414,1242
19632,2681,956,2023-10-31,3,199,597
19633,2849,318,2022-06-09,2,290,580
19634,4689,700,2023-03-24,4,22,88
19635,4663,98,2023-03-04,3,191,573
19636,4787,784,2024-04-03,2,251,502
19637,3682,105,2024-01-27,2,483,966
19638,3496,647,2022-12-19,2,28,56
19639,665,845,2023-08-03,4,117,468
19640,4502,196,2023-10-13,3,315,945
19641,3163,743,2023-08-27,4,227,908
19642,3366,991,2023-11-08,4,87,348
19643,1417,714,2023-10-10,5,316,1580
19644,3109,908,2023-03-18,3,165,495
19645,517,994,2023-10-04,5,441,2205
19646,850,604,2022-01-06,3,366,1098
19647,1902,901,2023-11-03,1,282,282
19648,908,348,2022-12-22,3,380,1140
19649,316,47,2023-02-07,3,249,747
19650,3244,523,2022-12-29,2,141,282
19651,1508,162,2024-05-18,3,284,852
19652,4123,463,2023-02-06,4,335,1340
19653,1519,563,2024-05-16,4,198,792
19654,4151,517,2023-08-24,2,22,44
19655,1935,304,2022-03-01,2,306,612
19656,4345,981,2022-06-17,3,284,852
19657,1802,799,2023-08-01,4,151,604
19658,2623,424,2023-10-24,3,192,576
19659,857,391,2022-02-06,2,421,842
19660,1877,867,2024-05-27,5,10,50
19661,1526,85,2022-02-02,5,328,1640
19662,1417,296,2022-10-03,4,307,1228
19663,3480,965,2023-02-28,5,257,1285
19664,3872,398,2022-05-20,3,476,1428
19665,1795,482,2022-02-18,5,220,1100
19666,3066,778,2023-11-05,1,489,489
19667,2721,850,2024-05-16,3,394,1182
19668,4205,465,2022-12-25,3,124,372
19669,3677,230,2022-03-01,1,485,485
19670,353,817,2022-03-07,4,276,1104
19671,3232,992,2022-10-11,4,110,440
19672,1428,145,2023-04-12,3,27,81
19673,2193,888,2023-11-27,4,201,804
19674,1778,726,2023-03-12,3,195,585
19675,3537,985,2022-01-11,3,344,1032
19676,1117,947,2022-06-20,2,485,970
19677,2321,208,2024-02-03,5,241,1205
19678,534,446,2022-06-25,5,335,1675
19679,1218,414,2023-11-29,1,459,459
19680,2989,823,2023-11-28,3,343,1029
19681,2229,802,2023-10-16,5,222,1110
19682,1980,965,2024-05-05,4,257,1028
19683,2077,236,2022-07-01,4,65,260
19684,532,545,2023-10-04,5,291,1455
19685,3077,645,2022-02-11,3,268,804
19686,1945,104,2024-01-30,4,415,1660
19687,4236,42,2023-10-09,5,163,815
19688,3100,131,2022-09-01,1,479,479
19689,4358,703,2023-09-06,2,322,644
19690,3830,934,2023-10-11,5,393,1965
19691,4115,781,2022-02-02,5,404,2020
19692,2585,756,2024-05-08,3,137,411
19693,1549,392,2023-01-12,5,233,1165
19694,1489,61,2024-02-01,5,29,145
19695,3660,670,2022-11-20,4,215,860
19696,228,818,2023-03-24,2,127,254
19697,4472,69,2024-05-14,4,422,1688
19698,4832,294,2022-07-10,1,88,88
19699,4353,443,2023-01-27,1,343,343
19700,4929,95,2024-04-06,4,330,1320
19701,4797,760,2022-12-26,5,489,2445
19702,699,258,2022-05-17,5,102,510
19703,438,569,2022-05-20,1,386,386
19704,1685,263,2022-02-27,3,157,471
19705,2154,208,2024-03-27,1,241,241
19706,4711,394,2022-10-27,1,221,221
19707,2915,541,2023-10-13,1,74,74
19708,3218,734,2023-10-18,4,268,1072
19709,960,980,2023-08-01,3,378,1134
19710,1840,490,2022-04-21,4,168,672
19711,278,162,2022-06-15,4,284,1136
19712,4221,456,2023-11-14,4,193,772
19713,3757,994,2022-12-23,1,441,441
19714,1344,98,2022-04-20,3,191,573
19715,4771,173,2023-01-03,2,274,548
19716,715,639,2022-07-14,3,274,822
19717,1506,505,2022-12-21,3,351,1053
19718,3922,612,2023-08-08,4,228,912
19719,2715,583,2022-07-06,3,270,810
19720,1348,698,2024-01-10,3,450,1350
19721,2443,334,2023-01-26,4,39,156
19722,4869,596,2023-05-16,2,360,720
19723,3961,229,2022-05-01,3,211,633
19724,1753,801,2023-02-14,4,346,1384
19725,2506,863,2023-04-05,1,421,421
19726,1738,250,2023-04-09,5,92,460
19727,4170,609,2023-10-26,5,158,790
19728,1109,346,2022-07-12,1,239,239
19729,2680,730,2023-03-16,2,351,702
19730,1038,382,2022-03-04,1,315,315
19731,912,947,2023-02-14,5,485,2425
19732,4890,192,2022-11-10,3,413,1239
19733,2097,166,2022-01-27,1,408,408
19734,3014,976,2022-11-21,1,78,78
19735,359,12,2022-02-07,1,166,166
19736,1077,191,2022-02-16,3,223,669
19737,2104,449,2023-05-12,2,329,658
19738,4975,188,2022-08-28,2,124,248
19739,3528,276,2024-06-09,2,167,334
19740,2303,505,2024-01-01,1,351,351
19741,4101,242,2023-06-17,4,474,1896
19742,1605,322,2023-08-14,3,245,735
19743,1076,991,2023-05-22,3,87,261
19744,4049,530,2023-01-31,5,139,695
19745,329,938,2022-05-05,3,137,411
19746,3233,458,2022-11-27,2,296,592
19747,3478,375,2024-03-03,2,96,192
19748,1003,503,2023-12-09,2,195,390
19749,4879,774,2022-12-31,4,56,224
19750,577,66,2023-08-21,4,104,416
19751,327,464,2022-05-02,3,270,810
19752,1528,69,2023-11-14,5,422,2110
19753,2822,639,2023-11-22,5,274,1370
19754,1466,125,2022-03-30,2,404,808
19755,3226,102,2023-06-20,5,270,1350
19756,2282,726,2022-01-09,2,195,390
19757,4748,378,2024-05-23,2,186,372
19758,2381,150,2024-02-29,4,146,584
19759,495,511,2024-03-05,4,158,632
19760,1139,406,2022-11-13,1,427,427
19761,2417,577,2024-05-05,1,362,362
19762,1357,228,2024-04-12,1,26,26
19763,1154,945,2022-11-17,3,37,111
19764,3250,589,2022-05-22,5,490,2450
19765,2143,396,2024-01-22,1,418,418
19766,3389,703,2023-05-05,2,322,644
19767,1125,653,2022-04-03,3,370,1110
19768,802,627,2022-01-20,5,348,1740
19769,2043,508,2024-05-14,1,344,344
19770,208,635,2022-06-22,5,406,2030
19771,2655,240,2023-11-10,1,27,27
19772,473,446,2022-12-06,2,335,670
19773,1639,59,2024-01-23,4,198,792
19774,136,891,2024-04-28,5,420,2100
19775,4357,907,2022-06-07,4,271,1084
19776,1171,626,2023-04-06,4,429,1716
19777,458,594,2023-04-15,2,289,578
19778,1437,726,2023-09-06,4,195,780
19779,3572,769,2024-05-19,5,158,790
19780,2149,324,2022-03-14,3,19,57
19781,4243,9,2022-12-14,5,211,1055
19782,4813,515,2022-01-23,1,361,361
19783,507,456,2022-10-15,1,193,193
19784,2606,777,2022-12-03,1,313,313
19785,2384,338,2024-03-18,5,342,1710
19786,446,325,2023-11-09,5,208,1040
19787,2782,790,2022-03-03,4,280,1120
19788,444,613,2023-07-09,4,122,488
19789,118,118,2023-08-20,5,117,585
19790,1541,453,2023-07-20,3,487,1461
19791,2771,407,2023-05-08,2,237,474
19792,567,592,2023-07-07,4,14,56
19793,3603,133,2023-07-18,4,212,848
19794,1937,485,2023-11-26,5,346,1730
19795,4184,492,2024-05-11,3,344,1032
19796,1653,551,2023-03-05,4,407,1628
19797,4572,515,2023-03-06,1,361,361
19798,4391,538,2023-03-11,1,156,156
19799,4816,264,2022-08-03,4,481,1924
19800,4782,469,2022-11-22,5,280,1400
19801,2687,52,2022-03-09,5,213,1065
19802,1204,978,2023-07-15,5,124,620
19803,2938,709,2022-01-23,3,385,1155
19804,406,390,2023-03-24,1,455,455
19805,3908,894,2022-10-16,2,185,370
19806,4215,155,2023-08-11,4,461,1844
19807,4080,377,2022-08-16,3,340,1020
19808,313,214,2024-02-04,3,122,366
19809,163,406,2023-07-25,5,427,2135
19810,1529,486,2023-07-18,4,499,1996
19811,4389,568,2023-08-28,3,50,150
19812,4786,486,2022-07-25,1,499,499
19813,1566,555,2023-06-03,2,477,954
19814,4769,27,2023-07-09,4,222,888
19815,399,557,2023-07-14,3,484,1452
19816,3587,302,2023-09-22,3,269,807
19817,1048,881,2024-02-01,1,319,319
19818,1943,33,2024-02-27,4,186,744
19819,3131,127,2022-08-27,3,300,900
19820,2797,490,2023-07-03,2,168,336
19821,240,607,2023-04-07,2,162,324
19822,2359,796,2022-10-24,2,177,354
19823,672,350,2023-11-12,4,454,1816
19824,2620,866,2024-05-04,2,295,590
19825,2462,621,2023-05-02,5,235,1175
19826,3394,81,2024-01-14,2,30,60
19827,402,691,2023-11-04,4,388,1552
19828,2107,704,2023-03-08,1,361,361
19829,4149,547,2023-04-03,5,21,105
19830,1088,420,2024-02-17,3,297,891
19831,1143,262,2023-03-21,2,473,946
19832,4382,493,2022-09-24,1,19,19
19833,2066,733,2022-11-10,5,340,1700
19834,3909,186,2022-07-30,3,131,393
19835,4256,128,2023-11-22,3,172,516
19836,3960,919,2024-02-04,2,120,240
19837,142,270,2024-01-09,3,333,999
19838,397,201,2022-05-23,2,296,592
19839,2628,824,2023-06-01,2,412,824
19840,4630,591,2023-05-11,5,433,2165
19841,1556,230,2022-12-31,1,485,485
19842,2509,921,2023-07-27,5,275,1375
19843,4382,148,2023-10-15,5,29,145
19844,1029,491,2022-10-28,4,340,1360
19845,2177,214,2024-03-01,4,122,488
19846,671,967,2022-09-29,2,336,672
19847,4595,914,2022-10-19,1,209,209
19848,1856,636,2024-01-30,3,216,648
19849,3430,657,2024-06-04,1,311,311
19850,2079,142,2023-08-31,3,115,345
19851,2007,538,2022-02-14,2,156,312
19852,1689,744,2022-05-11,1,488,488
19853,4432,672,2022-04-16,5,477,2385
19854,570,349,2023-02-25,4,109,436
19855,4695,232,2022-09-21,3,411,1233
19856,1147,443,2022-01-01,2,343,686
19857,3775,583,2023-04-12,2,270,540
19858,865,313,2023-08-07,5,340,1700
19859,4901,201,2022-01-30,2,296,592
19860,4410,268,2023-09-12,1,28,28
19861,28,3,2023-03-28,4,178,712
19862,1030,928,2023-01-18,1,310,310
19863,1997,353,2024-06-10,1,204,204
19864,1342,143,2022-03-26,5,491,2455
19865,1249,137,2023-08-19,5,246,1230
19866,2137,49,2022-01-28,3,398,1194
19867,2088,172,2023-08-24,2,407,814
19868,681,593,2023-09-01,3,43,129
19869,375,156,2022-07-02,5,178,890
19870,3370,941,2022-11-14,3,76,228
19871,3046,781,2022-01-15,4,404,1616
19872,2338,815,2022-04-07,1,253,253
19873,806,21,2023-12-08,5,28,140
19874,3040,50,2024-06-14,2,302,604
19875,279,175,2023-10-18,5,272,1360
19876,1406,626,2024-05-28,5,429,2145
19877,788,261,2024-06-14,1,303,303
19878,1333,775,2023-08-25,2,123,246
19879,4373,422,2022-12-15,3,187,561
19880,3148,805,2024-05-12,2,472,944
19881,2346,339,2023-05-22,3,157,471
19882,3450,489,2023-08-31,3,200,600
19883,433,416,2023-08-07,5,84,420
19884,1010,440,2022-02-12,5,317,1585
19885,3850,254,2022-09-20,5,463,2315
19886,317,427,2022-05-15,1,479,479
19887,4217,579,2024-03-31,5,182,910
19888,1366,615,2023-11-29,3,286,858
19889,4400,867,2022-04-29,5,10,50
19890,936,795,2022-08-08,2,211,422
19891,3519,998,2022-08-22,4,22,88
19892,3788,563,2023-02-07,2,198,396
19893,2769,688,2023-06-23,1,362,362
19894,496,840,2022-05-28,1,95,95
19895,3593,243,2024-05-17,5,144,720
19896,2233,181,2023-09-14,1,337,337
19897,4019,723,2022-06-08,3,82,246
19898,2936,350,2023-05-29,3,454,1362
19899,4809,48,2022-08-01,2,383,766
19900,4446,232,2023-12-02,3,411,1233
19901,2368,778,2022-12-20,4,489,1956
19902,2585,606,2024-04-06,1,251,251
19903,906,393,2024-01-23,1,162,162
19904,3228,255,2022-11-26,4,407,1628
19905,1828,86,2022-11-08,2,338,676
19906,3723,95,2023-12-10,3,330,990
19907,2581,46,2022-06-13,3,258,774
19908,4598,906,2022-04-25,1,352,352
19909,1516,36,2023-06-19,2,464,928
19910,4623,10,2022-02-08,5,467,2335
19911,4807,244,2023-08-08,5,341,1705
19912,3004,892,2023-08-19,3,122,366
19913,112,27,2024-05-16,1,222,222
19914,1673,591,2022-11-22,3,433,1299
19915,2303,403,2024-06-14,3,467,1401
19916,1651,651,2024-06-04,2,250,500
19917,4396,32,2022-06-14,4,438,1752
19918,2475,660,2023-09-13,3,280,840
19919,3996,46,2022-04-19,2,258,516
19920,1891,572,2022-07-13,1,330,330
19921,307,463,2023-07-25,5,335,1675
19922,121,68,2024-04-29,3,73,219
19923,3102,17,2022-07-16,4,291,1164
19924,1278,577,2022-09-27,3,362,1086
19925,1428,185,2022-03-24,3,361,1083
19926,3103,787,2024-03-29,2,173,346
19927,1186,517,2022-12-31,1,22,22
19928,1456,594,2023-10-12,1,289,289
19929,1180,977,2022-09-05,4,39,156
19930,1347,55,2023-11-20,4,185,740
19931,629,362,2023-11-24,4,350,1400
19932,1215,489,2023-07-19,4,200,800
